No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
  14   2023/05/12   23:46:50.750   19.3650   -99.1920     1.00    2.20  0.9999    36.9200      20230512234650.75
   1   2023/05/13   02:52:48.680   19.3480   -99.1950     0.75    0.88  0.2284     9.1000      20230511043452.89
   2   2023/05/13   03:55:31.720   19.3490   -99.1920     0.75    0.97  0.2554     9.0100      20230511132510.19
   3   2023/05/13   05:00:13.730   19.3670   -99.2060     1.25    0.99  0.2211     9.0300      20230511074322.96
   4   2023/05/13   05:07:42.490   19.3480   -99.1940     0.70    1.02  0.3505    10.5500      20230511051931.77
   5   2023/05/13   05:37:49.650   19.3550   -99.2060     1.00    0.77  0.2976     9.4800      20230511042229.63
   6   2023/05/13   07:28:14.670   19.3720   -99.1870     0.75    1.35  0.2518     9.1900      20230516105030.72
   7   2023/05/13   08:51:03.920   19.3650   -99.1800     0.50    0.78  0.2507     9.3200      20230512234650.75
   8   2023/05/13   13:10:52.720   19.3590   -99.1880     1.00    1.02  0.2366     9.1000      20230511152523.52
   9   2023/05/13   13:49:08.300   19.3580   -99.2030     1.25    0.65  0.2775     9.0600      20230511042019.50
  10   2023/05/13   14:52:19.190   19.3590   -99.2220     0.75    1.48  0.2528     9.0700      20230512101933.51
  11   2023/05/13   23:22:46.270   19.3660   -99.1890     1.25    1.40  0.2655     9.0400      20230511042951.83
   1   2023/05/14   02:33:02.170   19.3480   -99.2130     1.25    1.06  0.3063     9.1000      20230511155809.09
   2   2023/05/14   05:28:53.790   19.4170   -99.1770     0.75    1.82  0.3301     9.2000      20230511082146.62
   3   2023/05/14   06:43:13.760   19.3600   -99.2000     0.75    0.40  0.2731     9.0100      20230511165546.87
   4   2023/05/14   11:03:50.940   19.3720   -99.1940     0.50    0.06  0.2807     9.2600      20230511165546.87
   5   2023/05/14   11:46:46.060   19.3580   -99.1820     1.50    1.24  0.2434     9.0500      20230515084552.67
   6   2023/05/14   11:51:42.460   19.3580   -99.1930     1.00    1.51  0.2722     9.7500      20230511042948.45
   7   2023/05/14   12:45:41.650   19.3730   -99.2000     0.75    0.69  0.2241     9.1200      20230511074322.96
   8   2023/05/14   12:52:59.830   19.3420   -99.1890     1.25    1.31  0.2685     9.1200      20230511042951.83
   9   2023/05/14   14:56:01.620   19.3540   -99.1880     1.00    1.21  0.2600     9.1600      20230511143827.90
  10   2023/05/14   16:21:41.020   19.3420   -99.2000     0.50    0.65  0.2447     9.1400      20230522050532.53
  11   2023/05/14   16:29:41.390   19.3760   -99.1910     1.00    1.22  0.2547     9.1900      20230515004101.40
  12   2023/05/14   23:05:12.120   19.3600   -99.2070     1.25    0.93  0.2279     9.0700      20230511043452.89
  13   2023/05/14   23:43:48.030   19.3450   -99.2050     1.25    0.88  0.2408     9.0400      20230517040903.66
   1   2023/05/15   00:41:01.400   19.3760   -99.2030     1.00    1.80  0.9988    36.1800      20230515004101.40
   2   2023/05/15   04:55:23.810   19.3700   -99.1850     0.50    0.56  0.2831     9.1600      20230511042019.50
   3   2023/05/15   07:21:56.720   19.3470   -99.2040     1.00    0.61  0.2623     9.7100      20230512234650.75
   4   2023/05/15   07:54:04.780   19.3790   -99.1870     1.00    0.07  0.2456     9.2700      20230511042129.14
   5   2023/05/15   08:45:52.670   19.3580   -99.1940     1.00    1.80  0.9982    36.9000      20230515084552.67
   6   2023/05/15   09:55:47.110   19.3520   -99.1990     0.50    1.49  0.2624     9.1900      20230511042948.45
   7   2023/05/15   10:15:33.600   19.3700   -99.1870     1.00    1.45  0.2574     9.0200      20230511042948.45
   8   2023/05/15   10:37:30.760   19.3610   -99.2240     0.75    0.55  0.2886     9.1500      20230511042229.63
   9   2023/05/15   11:19:13.890   19.3690   -99.2160     1.30    0.48  0.2633     9.1900      20230511042016.80
  10   2023/05/15   11:34:16.360   19.3460   -99.1990     1.25    1.59  0.2584     9.0500      20230511042948.45
  11   2023/05/15   12:55:35.780   19.3730   -99.1920     0.75    1.03  0.2731     9.6000      20230511132510.19
  12   2023/05/15   17:34:53.560   19.3470   -99.2160     0.50    1.37  0.2615     9.3200      20230512101933.51
   1   2023/05/16   04:47:56.430   19.3490   -99.1820     0.50    0.69  0.2222     9.0800      20230511074322.96
