#No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
  14   2023/01/07   11:22:45.040   19.3620   -99.1820     1.56    0.77  0.2310     9.1600      20230511143828.21
  15   2023/01/07   11:25:13.150   19.3600   -99.1790     0.99    0.96  0.1902     9.5200      20230516105030.89
  16   2023/01/07   11:29:56.130   19.3630   -99.1810     1.43    0.22  0.2367     9.0400      20230517040903.56
  17   2023/01/07   11:32:11.130   19.3640   -99.1810     1.19    0.96  0.1987     9.9500      20230516105030.89
  18   2023/01/07   11:37:18.700   19.3620   -99.1830     1.04    1.20  0.1851     9.2600      20230516105030.89
  19   2023/01/07   11:40:22.510   19.3620   -99.1970     0.96    0.09  0.2600     9.2500      20230511042019.76
  20   2023/01/07   11:40:40.160   19.3580   -99.1850     1.04    1.01  0.1821     9.1100      20230516105030.89
  21   2023/01/07   11:44:02.380   19.3640   -99.1790     0.99    0.97  0.1870     9.3600      20230516105030.89
  22   2023/01/07   11:47:43.810   19.3630   -99.1950     1.23    0.38  0.2369     9.3300      20230511043453.09
  23   2023/01/07   11:49:36.220   19.3640   -99.1850     0.99    1.13  0.1806     9.0400      20230516105030.89
  24   2023/01/07   13:27:53.550   19.3610   -99.1930     1.32    0.79  0.2509     9.0500      20230512234650.64
  25   2023/01/07   16:37:11.810   19.3660   -99.2020     0.58    1.01  0.2325     9.1500      20230512101933.83
  26   2023/01/07   16:42:57.490   19.3660   -99.2040     0.58    1.07  0.2334     9.1900      20230512101933.83
  27   2023/01/07   17:04:58.780   19.3580   -99.2040     0.38    1.13  0.2298     9.0500      20230512101933.83
  28   2023/01/07   18:45:09.500   19.3600   -99.1930     1.07    0.58  0.2538     9.1600      20230511074322.89
  29   2023/01/07   19:41:43.560   19.3660   -99.1930     1.12    0.59  0.2523     9.1100      20230511074322.89
  30   2023/01/07   22:44:14.670   19.3630   -99.1910     1.33    0.18  0.2479     9.3000      20230511043453.09
  31   2023/01/07   23:21:48.170   19.3590   -99.1930     1.33    0.25  0.2468     9.2600      20230511043453.09
   1   2023/01/08   04:48:27.220   19.3670   -99.1770     1.43    0.57  0.2414     9.1900      20230517040903.56
   2   2023/01/08   04:58:50.960   19.3610   -99.1890     1.32    0.57  0.2366     9.1300      20230512234650.64
   3   2023/01/08   05:08:10.380   19.3700   -99.1970     1.65    0.98  0.2487     9.1400      20230515004101.45
   4   2023/01/08   05:20:58.860   19.3610   -99.1860     1.67    0.23  0.2361     9.5200      20230511165546.88
   5   2023/01/08   05:21:21.180   19.3590   -99.1920     1.82    0.14  0.2253     9.0900      20230511165546.88
   6   2023/01/08   05:21:47.000   19.3580   -99.1850     1.19    1.06  0.2290     9.1400      20230516105030.89
